Cervecería Bull's Eye,2304,pub,"[-3.7521782, 40.3898203]"
Sixx Tock,2304,pub,"[-3.7523004, 40.3895252]"
La Picapizza,2301,restaurant,"[-3.7525518, 40.3897104]"
Oriental,2301,restaurant,"[-3.7528223, 40.3899185]"
Passaparola,2301,restaurant,"[-3.7531031, 40.3901299]"
Pekin telecomida,2302,fast_food,"[-3.7569582, 40.3872241]"
Madrid Río Café Andorra,2303,cafe,"[-3.7225752, 40.407298]"
La Mezquita,2301,restaurant,"[-3.3728133, 40.4731464]"
Cafetería Val,2305,bar,"[-3.3494888, 40.4810935]"
Buffalo Grill,2301,restaurant,"[-3.486172, 40.3127236]"
Kekexily,2301,restaurant,"[-3.4790268, 40.4776117]"
El Puentecillo,2305,bar,"[-3.7833303, 40.81428]"
Matsuri,2301,restaurant,"[-3.6218016, 40.4536932]"
Telepizza,2302,fast_food,"[-3.8617111, 40.3214948]"
El Viaducto,2304,pub,"[-3.7133411, 40.4130233]"
Cafetería del Prado,2303,cafe,"[-3.8105854, 40.2941986]"
El Sabor del Encuentro,2304,pub,"[-3.8105288, 40.2947337]"
Cafetería Villacastín II,2303,cafe,"[-3.7949427, 40.295415]"
Taberna La Alhambra,2301,restaurant,"[-3.7016048, 40.4159786]"
El Gallo,2305,bar,"[-3.6083112, 40.44896]"
Burger King,2302,fast_food,"[-3.617098, 40.4683506]"
,2301,restaurant,"[-3.6165784, 40.4630051]"
,2303,cafe,"[-3.719808, 40.4810086]"
Telepizza,2302,fast_food,"[-3.5331079, 40.4249526]"
El Bulevar,2305,bar,"[-3.5262549, 40.4269534]"
Venecia,2305,bar,"[-3.5255891, 40.4270998]"
Casa Bao,2301,restaurant,"[-3.5322279, 40.4288873]"
Cervecería La Sureña,2305,bar,"[-3.6931601, 40.4553481]"
Chop Suey,2301,restaurant,"[-3.7520124, 40.386846]"
Green Clover Irish,2304,pub,"[-3.7517592, 40.3867223]"
Kebab & Fried Chicken,2302,fast_food,"[-3.7520657, 40.3894107]"
La Trinchera,2303,cafe,"[-3.7520027, 40.3869678]"
Di Adrianna Pizza&Pasta,2301,restaurant,"[-3.751623, 40.3866438]"
The Majestic,2303,cafe,"[-3.7521546, 40.3870361]"
Boricua,2305,bar,"[-3.7532099, 40.3944085]"
Ginos,2301,restaurant,"[-3.6294844, 40.4400722]"
La cajita de Nori,2301,restaurant,"[-3.7100959, 40.4272019]"
Pepe's,2301,restaurant,"[-3.6618528, 40.4888475]"
La Parrilla del Hontanal,2301,restaurant,"[-3.6626457, 40.4864212]"
Bar Cuesta,2305,bar,"[-3.4673473, 40.4642629]"
,2303,cafe,"[-3.4666809, 40.4639341]"
La Canasta,2301,restaurant,"[-3.4689347, 40.4614303]"
La Tropical,2303,cafe,"[-3.479477, 40.4770625]"
100 Montaditos,2307,biergarten,"[-3.4794115, 40.4771134]"
,2305,bar,"[-3.6940909, 40.4219581]"
Rocafría,2301,restaurant,"[-3.6955709, 40.4218481]"
Cafetería Guareña,2303,cafe,"[-3.7664455, 40.3890041]"
El Duero,2301,restaurant,"[-3.7655525, 40.3879137]"
La Librería Alejandría,2301,restaurant,"[-3.7662382, 40.388345]"
Radiante Oriental,2301,restaurant,"[-3.7663974, 40.3888824]"
The Green Corner,2304,pub,"[-3.7657113, 40.3883893]"
Trattoria di Aluche,2301,restaurant,"[-3.7663267, 40.3886507]"
Café Bar Alma,2301,restaurant,"[-3.697543, 40.410196]"
Cafetería Monfragüe,2303,cafe,"[-3.8029994, 40.2931345]"
,2302,fast_food,"[-3.7118442, 40.4577868]"
,2301,restaurant,"[-3.7694769, 40.7026953]"
Bahía Taberna,2301,restaurant,"[-3.5924192, 40.4636354]"
Alcaravea Gaztambide,2301,restaurant,"[-3.7152002, 40.4381918]"
Lua,2301,restaurant,"[-3.6957761, 40.4328894]"
Café Central,2305,bar,"[-3.7018737, 40.4141837]"
La Vía Láctea,2304,pub,"[-3.7029104, 40.4268566]"
La fiebre,2305,bar,"[-3.7004013, 40.4154165]"
Vinícola Mentridana,2305,bar,"[-3.6978462, 40.4106999]"
Museo del Jamón,2301,restaurant,"[-3.6746794, 40.4254426]"
Pituka,2307,biergarten,"[-3.670889, 40.4234702]"
Taberna Basarri,2305,bar,"[-3.6708826, 40.4237544]"
Victoria,2301,restaurant,"[-3.670879, 40.4235782]"
Foster's Hollywood,2301,restaurant,"[-3.7573945, 40.2410371]"
Restaurante La Curva,2301,restaurant,"[-3.7862922, 40.2829767]"
Mesón Gallego III,2301,restaurant,"[-3.6971507, 40.4644344]"
Cafetería Prospe,2303,cafe,"[-3.6749375, 40.4443345]"
Tupamaro,2301,restaurant,"[-3.3720355, 40.5051065]"
Hamburguesa Nostra,2301,restaurant,"[-3.8916616, 40.5051706]"
McDonald's,2302,fast_food,"[-3.8844702, 40.5232124]"
Cafetería Tierra Astur,2303,cafe,"[-3.7995253, 40.2854725]"
Cevecería Fontana,2305,bar,"[-3.7986554, 40.2855521]"
Cervecería Trébol,2303,cafe,"[-3.7869858, 40.2816552]"
El Chaflán del Bulevar,2301,restaurant,"[-3.6206469, 40.4013283]"
Taberna de la Chana,2301,restaurant,"[-3.621316, 40.4014756]"
Dimas,2301,restaurant,"[-3.7537756, 40.3785298]"
Tony Roma's,2301,restaurant,"[-3.8606031, 40.4741727]"
100 Montaditos,2301,restaurant,"[-3.697266, 40.4351388]"
Foster´s Hollywood,2301,restaurant,"[-3.8667904, 40.4666378]"
Sidrería La Cuenca,2301,restaurant,"[-3.7070669, 40.4238344]"
Más que Pintxos,2301,restaurant,"[-3.6877463, 40.4568397]"
Casa Julián,2301,restaurant,"[-3.4815811, 40.3170827]"
César,2301,restaurant,"[-3.4784718, 40.3150375]"
,2306,food_court,"[-3.705275, 40.3959326]"
El 89,2305,bar,"[-3.6974199, 40.4054177]"
El Escudo,2301,restaurant,"[-3.9076984, 40.6203746]"
La Cabilda,2301,restaurant,"[-3.9052691, 40.6219435]"
La tabernita azul,2303,cafe,"[-3.6764378, 40.4452235]"
Bar Cascorro,2305,bar,"[-3.3745575, 40.4749327]"
La Taberna del Cardenal,2303,cafe,"[-3.6690847, 40.4427506]"
María Bonita Taco Bar,2305,bar,"[-3.7080737, 40.4283313]"
Alhambra,2304,pub,"[-3.7449496, 40.4018448]"
As de Pollo,2302,fast_food,"[-3.7464761, 40.4049688]"
Bohemia,2301,restaurant,"[-3.739915, 40.3921771]"
Burger King,2302,fast_food,"[-3.7353697, 40.389948]"
Cafetería Keler,2303,cafe,"[-3.7504968, 40.4046461]"
Casa Finis,2301,restaurant,"[-3.745243, 40.4034873]"
Chifa El Retablo de Kelly,2301,restaurant,"[-3.7427638, 40.3955171]"
De Birras,2304,pub,"[-3.7400167, 40.3922239]"
EuroKebab Valvanera,2302,fast_food,"[-3.7407622, 40.3922997]"
G. González,2302,fast_food,"[-3.7444813, 40.3985662]"
Gran Barril,2304,pub,"[-3.7456372, 40.4007294]"
Kebab Bar,2304,pub,"[-3.7454741, 40.4007455]"
La Brasería,2301,restaurant,"[-3.7425361, 40.3945789]"
La Casa de Lin,2301,restaurant,"[-3.7401523, 40.3922884]"
La Fuente de Javier,2304,pub,"[-3.748387, 40.4046358]"
La Vieja Guardia,2304,pub,"[-3.7341895, 40.3908179]"
Buen Provecho,2301,restaurant,"[-3.7430807, 40.3953788]"
Losada,2303,cafe,"[-3.7382241, 40.3913314]"
Mesón El Molinero,2301,restaurant,"[-3.7441719, 40.3972995]"
Mesón del Cordero,2301,restaurant,"[-3.7440537, 40.3967811]"
Pan y Vicios,2304,pub,"[-3.7405276, 40.3931343]"
Pollo de Oro,2302,fast_food,"[-3.737991, 40.3912201]"
Pollos Asados Escobar e Hijos,2302,fast_food,"[-3.7381817, 40.3916897]"
La Esquinita,2304,pub,"[-3.7373403, 40.3908966]"
Victoria,2301,restaurant,"[-3.7456947, 40.4034271]"
Kebab Oro,2302,fast_food,"[-3.7459148, 40.4050488]"
"Almazara, Taberna Andaluza",2301,restaurant,"[-3.7052407, 40.46416]"
Churrería,2302,fast_food,"[-3.641325, 40.4094963]"
Churrería,2302,fast_food,"[-3.6477128, 40.4086457]"
A Mesa Puesta,2304,pub,"[-3.9310485, 40.5761723]"
Los Cuatro Ases,2305,bar,"[-3.4683332, 40.449862]"
Bar J. del Val,2301,restaurant,"[-3.7727923, 40.3986341]"
Botas,2303,cafe,"[-3.7735805, 40.3984881]"
Cervecería García,2305,bar,"[-3.7712813, 40.3978147]"
El Pirata,2303,cafe,"[-3.7719061, 40.3981006]"
El Rincón de Gabi,2303,cafe,"[-3.77151, 40.3979228]"
Los Lobos,2304,pub,"[-3.7694975, 40.3981353]"
Pikatapa,2304,pub,"[-3.7714155, 40.3976446]"
Mesón El Estoque,2304,pub,"[-3.633343, 40.54046]"
Restaurant Argentino,2301,restaurant,"[-3.633183, 40.54034]"
El Merendero,2301,restaurant,"[-3.7500066, 40.4105668]"
Pizza & Pasta El Mirador,2301,restaurant,"[-3.7517461, 40.4107811]"
Domino's,2302,fast_food,"[-3.7482807, 40.4125666]"
Repuestos D&S,2302,fast_food,"[-3.7521735, 40.410401]"
Bocatas El Templete,2301,restaurant,"[-3.7499896, 40.4122059]"
Burguer La Posta,2301,restaurant,"[-3.7514748, 40.4114914]"
Restaurante Café Tropical,2301,restaurant,"[-3.7512443, 40.4118063]"
Salchichería El Grill Alemán,2301,restaurant,"[-3.7514944, 40.4114294]"
Oskar Burger,2302,fast_food,"[-3.8590032, 40.3276691]"
Museo del Jamón,2301,restaurant,"[-3.7015702, 40.4166091]"
Bar LLL,2305,bar,"[-3.4696114, 40.4524252]"
Bar Lázaro,2305,bar,"[-3.4692, 40.4523513]"
El Húmedo,2305,bar,"[-3.4615415, 40.4614939]"
Las Palmeras,2304,pub,"[-3.4635143, 40.4624948]"
The Tate's Bar,2305,bar,"[-3.4634298, 40.4628883]"
El Albero,2301,restaurant,"[-3.9676316, 40.6803191]"
Fábrica Maravillas,2304,pub,"[-3.7017205, 40.4227179]"
El Castillo,2304,pub,"[-3.5420115, 40.4262893]"
Sanz,2305,bar,"[-3.5415389, 40.426649]"
Bodega El Gran Poder,2304,pub,"[-3.7717478, 40.3975193]"
Hierbabuena,2305,bar,"[-3.7680269, 40.3980249]"
La Barra Panda,2305,bar,"[-3.7716352, 40.3975514]"
Marimer,2303,cafe,"[-3.7706562, 40.3972726]"
Cervecería Jamonería Siglo de Oro,2305,bar,"[-3.5445536, 40.4285579]"
,2303,cafe,"[-3.7702493, 40.3957574]"
Bar Castilla,2305,bar,"[-3.5378755, 40.425543]"
Victorino,2305,bar,"[-3.5376297, 40.4264851]"
JP,2305,bar,"[-3.5378082, 40.4271739]"
Café del Nuncio,2303,cafe,"[-3.7101258, 40.4134511]"
Churrería Olivares,2303,cafe,"[-3.7715625, 40.3979454]"
Café del Nuncio,2301,restaurant,"[-3.7098774, 40.4133368]"
100 Montaditos,2301,restaurant,"[-3.7036959, 40.4474824]"
Reina Victoria,2301,restaurant,"[-3.7052172, 40.4471374]"
Alonso Cafetería,2303,cafe,"[-3.7726531, 40.398258]"
La Cañada,2304,pub,"[-3.7691092, 40.3976433]"
Kiosco La Dehesa,2301,restaurant,"[-4.000054, 40.650713]"
Felgar,2305,bar,"[-3.6978655, 40.4788287]"
García,2303,cafe,"[-3.769972, 40.3987944]"
Asador Parrilla,2301,restaurant,"[-3.6347889, 40.4374882]"
McDonald's,2302,fast_food,"[-3.6403622, 40.4367043]"
Virgen del Cisne,2301,restaurant,"[-3.6393577, 40.4366809]"
Yerbabuena,2301,restaurant,"[-3.7078349, 40.4163792]"
Bocoy,2301,restaurant,"[-3.6782764, 40.4226928]"
Tapería Saraiba,2301,restaurant,"[-3.6787109, 40.4227245]"
Estilo II,2301,restaurant,"[-3.6785379, 40.4227122]"
Foster's Hollywood,2301,restaurant,"[-3.6786467, 40.4233051]"
La Famiglia,2301,restaurant,"[-3.7516973, 40.4003467]"
Taberna La Perdiz,2304,pub,"[-3.7647573, 40.3836301]"
Cafetería C.P.K.,2303,cafe,"[-3.7449567, 40.404065]"
Los Fernándes,2305,bar,"[-3.7523041, 40.3760752]"
El Puente,2304,pub,"[-3.7449431, 40.4043035]"
El Raybi,2303,cafe,"[-3.7707545, 40.3953046]"
El Rincón de Toni,2304,pub,"[-3.753755, 40.4035369]"
Gran Nemrut Oporto,2301,restaurant,"[-3.7306618, 40.388491]"
Kebab Antep,2302,fast_food,"[-3.7449805, 40.403829]"
Mister J.,2303,cafe,"[-3.7705362, 40.3957639]"
Sidrería Yakarta,2301,restaurant,"[-3.7310805, 40.3887362]"
,2302,fast_food,"[-3.7314962, 40.3877697]"
Marrakech,2305,bar,"[-3.6943629, 40.410931]"
Matilda,2301,restaurant,"[-3.6943434, 40.4110877]"
Ganz,2301,restaurant,"[-3.6948323, 40.4112111]"
Donde Chelo,2305,bar,"[-3.6963795, 40.4127704]"
Almacén del Pan,2303,cafe,"[-3.6952304, 40.412658]"
Mayca,2301,restaurant,"[-3.355099, 40.482565]"
Antelo,2305,bar,"[-3.4915945, 40.4547057]"
Restaurante Gordillo,2305,bar,"[-3.4918131, 40.4546806]"
Mesón Casa Pepe,2301,restaurant,"[-3.5241116, 40.4180365]"
Canapé Bar,2305,bar,"[-3.5279969, 40.4185004]"
Big Vein,2304,pub,"[-3.7381961, 40.4107168]"
Kebab House,2302,fast_food,"[-3.7172231, 40.4329916]"
La Estación,2301,restaurant,"[-3.7229346, 40.4224544]"
Café Carmen,2301,restaurant,"[-3.7043938, 40.4183316]"
El Ventorrillo,2301,restaurant,"[-3.7138878, 40.4128097]"
Estado Puro,2301,restaurant,"[-3.6945994, 40.4146851]"
Lateral Santa Ana,2301,restaurant,"[-3.7011349, 40.4143652]"
Barbara Ann,2305,bar,"[-3.6959139, 40.4257801]"
Domino's,2302,fast_food,"[-3.6904702, 40.5104082]"
Mimo,2301,restaurant,"[-4.023731, 40.660391]"
Restaurante Varela,2301,restaurant,"[-4.023416, 40.656261]"
El Rincón de Boni,2305,bar,"[-4.023406, 40.6578]"
Bodega San Mateo,2305,bar,"[-4.023711, 40.659196]"
La Casa de Cano,2305,bar,"[-4.024548, 40.659765]"
Venta del Labrador,2305,bar,"[-4.02423, 40.659672]"
La Tabernita de Mimo,2305,bar,"[-4.024196, 40.659835]"
Bar El Caño,2305,bar,"[-4.022487, 40.660754]"
Mesón El Cabrero,2305,bar,"[-4.025261, 40.659467]"
La Cantería,2305,bar,"[-4.024615, 40.660057]"
Cachivache,2305,bar,"[-4.0251082, 40.656864]"
El Escala,2301,restaurant,"[-4.039815, 40.659826]"
El Perro Flaco,2305,bar,"[-3.8662466, 40.3372976]"
Cafetería Santillán,2305,bar,"[-3.6806653, 40.4560694]"
Potos,2305,bar,"[-3.6806338, 40.4559992]"
De La Riva,2301,restaurant,"[-3.6806804, 40.4557174]"
La Cocina de San Román,2301,restaurant,"[-3.6781484, 40.4561847]"
El Sotillo,2305,bar,"[-4.024712, 40.659586]"
,2305,bar,"[-3.6807957, 40.4552826]"
Casinillo II,2305,bar,"[-3.6792346, 40.4551217]"
Royal Fenix,2301,restaurant,"[-3.679156, 40.4549166]"
El Paso,2305,bar,"[-3.6596353, 40.3991522]"
Yo que sé,2304,pub,"[-3.6592681, 40.3987752]"
La perla oriental,2301,restaurant,"[-3.6594717, 40.3994689]"
Churrería,2302,fast_food,"[-3.6592946, 40.3991767]"
El Mirador,2305,bar,"[-4.1817935, 40.5469259]"
Churrería Sanabria,2302,fast_food,"[-3.8057474, 40.2960002]"
Bar El Parque,2304,pub,"[-3.8057295, 40.2961654]"
"Pub irlandés ""Seamair""",2304,pub,"[-3.6595057, 40.5509114]"
Bar Restaurante El Tamiz,2301,restaurant,"[-4.028351, 40.659545]"
Sabor Bohemio,2305,bar,"[-4.026301, 40.660037]"
Café Bar Plaza,2304,pub,"[-4.0236016, 40.6590192]"
Burguer Pub Martín,2304,pub,"[-4.0249589, 40.6596005]"
Bar Plaza,2305,bar,"[-4.025825, 40.660027]"
La Antigua Esquina,2305,bar,"[-4.02582, 40.659942]"
El Fogón,2302,fast_food,"[-4.023757, 40.659497]"
El Pollo Dorado II,2302,fast_food,"[-4.025746, 40.6598544]"
Mesón de Ana,2301,restaurant,"[-4.0245319, 40.6607109]"
Cafetería Viena,2303,cafe,"[-4.02385, 40.6599394]"
El Reloj,2301,restaurant,"[-4.016398, 40.728695]"
Bar El Cabrero,2305,bar,"[-4.0252598, 40.6594791]"
Ell Refugio de la Vega,2305,bar,"[-4.0247028, 40.6589779]"
Rodilla,2302,fast_food,"[-3.7016775, 40.457583]"
Ca' Tabla,2301,restaurant,"[-3.449907, 40.4587463]"
Pastelería Boutique del Pan,2302,fast_food,"[-4.0256117, 40.6598555]"
Churrería El Churri,2303,cafe,"[-4.0261267, 40.6600935]"
Jotas,2301,restaurant,"[-3.933201, 40.698482]"
Restaurante El Vivero,2301,restaurant,"[-3.9791423, 40.3896143]"
El Paseo,2301,restaurant,"[-4.1401253, 40.5886314]"
A'Cantinella,2301,restaurant,"[-3.6869991, 40.1753832]"
La Mansión de Navalcarnero,2301,restaurant,"[-4.0160125, 40.2872519]"
Restaurante El Tomillar,2301,restaurant,"[-4.1160554, 40.609491]"
Amnu,2302,fast_food,"[-3.7253754, 40.4141456]"
El Señor de los Milagros,2301,restaurant,"[-3.7307719, 40.410864]"
Gallegos,2304,pub,"[-3.7309987, 40.4107912]"
La Tagliatella,2301,restaurant,"[-3.7956617, 40.394106]"
,2305,bar,"[-3.7306952, 40.4107399]"
,2302,fast_food,"[-3.726884, 40.4130842]"
La Terraza,2301,restaurant,"[-3.6408342, 40.4421266]"
,2305,bar,"[-3.5799021, 40.4684174]"
,2305,bar,"[-3.5796312, 40.4687133]"
Cardamomo,2305,bar,"[-3.6995579, 40.4154628]"
La Rollerie,2301,restaurant,"[-3.6995613, 40.4165272]"
Lhardy,2301,restaurant,"[-3.7013775, 40.4166082]"
Pulpería de Victoria,2301,restaurant,"[-3.7017415, 40.4164268]"
Rest. La Parrila de Usera,2301,restaurant,"[-3.7032559, 40.3858029]"
Or-Dago,2301,restaurant,"[-3.6619109, 40.4274374]"
,2305,bar,"[-3.70838, 40.5034829]"
,2301,restaurant,"[-3.8790096, 40.9033062]"
El Valle de Lozoya,2301,restaurant,"[-3.7915844, 40.9499074]"
Zuppa,2302,fast_food,"[-3.7006769, 40.4132143]"
La Traviata,2303,cafe,"[-3.7097029, 40.417813]"
La Carpa,2301,restaurant,"[-3.7036451, 40.4125848]"
Taberna Real,2307,biergarten,"[-3.7090038, 40.4179379]"
La Parrilla de Galicia,2301,restaurant,"[-3.7044957, 40.4121225]"
De María Ópera,2301,restaurant,"[-3.70899, 40.4181945]"
Apolo,2301,restaurant,"[-3.7041644, 40.4125686]"
Café Vergara,2303,cafe,"[-3.7101804, 40.4177951]"
Nemrut,2302,fast_food,"[-3.7100768, 40.4178129]"
Foster's Hollywood,2302,fast_food,"[-3.7098678, 40.4178269]"
Telepizza,2302,fast_food,"[-3.7081272, 40.4049518]"
Raku Sushi,2301,restaurant,"[-3.7080685, 40.4046103]"
,2305,bar,"[-3.8863237, 40.4926609]"
Barandales,2301,restaurant,"[-3.6753811, 40.41948]"
Restaurante Hegar,2301,restaurant,"[-3.7065788, 40.4153209]"
Antep Kebap,2302,fast_food,"[-3.7110089, 40.4063078]"
El Pescador,2303,cafe,"[-3.7109738, 40.4063416]"
Lazcano,2301,restaurant,"[-3.7058181, 40.4918314]"
Porche de Lazcano,2301,restaurant,"[-3.7045768, 40.4917368]"
El Pedal,2304,pub,"[-3.6970064, 40.4079487]"
Mundo Kebab,2302,fast_food,"[-3.6918346, 40.4030609]"
Xukar,2307,biergarten,"[-3.6928247, 40.4031243]"
L'Santina,2304,pub,"[-3.831062, 40.3333977]"
Ginos,2301,restaurant,"[-3.713189, 40.4427337]"
Billarnet,2304,pub,"[-3.6920438, 40.4628704]"
Tres Tréboles,2301,restaurant,"[-3.2868702, 40.1674106]"
Vips,2301,restaurant,"[-3.6951039, 40.4499425]"
Cafetería Pastelería Candela,2303,cafe,"[-4.0243694, 40.6384398]"
Zabalita,2302,fast_food,"[-4.0194295, 40.6600364]"
Restaurante El Gallinero,2301,restaurant,"[-4.007365, 40.644235]"
El 42 Restaurante-Bar,2301,restaurant,"[-4.0366752, 40.6441717]"
Restaurante Sala,2301,restaurant,"[-4.0819044, 40.6766054]"
Restaurante Felipe II,2301,restaurant,"[-4.1188818, 40.6141967]"
Restaurante Parque Pyr,2301,restaurant,"[-4.0827431, 40.6709298]"
Yeyu,2301,restaurant,"[-4.0566078, 40.7408889]"
Asador La Fuente,2301,restaurant,"[-3.9323654, 40.6978037]"
La casa del pulpo,2301,restaurant,"[-3.7004131, 40.3872344]"
,2305,bar,"[-3.5319922, 40.5047294]"
El Albero,2301,restaurant,"[-3.5281754, 40.5054432]"
,2305,bar,"[-3.5288889, 40.504815]"
,2301,restaurant,"[-3.5319761, 40.5042501]"
Price Café,2303,cafe,"[-3.7084857, 40.4019034]"
Chocolates Valor,2303,cafe,"[-3.7072534, 40.4035482]"
Puerta De Toledo,2303,cafe,"[-3.7121741, 40.4062361]"
Ribadeza,2305,bar,"[-3.7130604, 40.4082985]"
Café & Té,2303,cafe,"[-3.7123179, 40.406397]"
100 Montaditos,2301,restaurant,"[-3.7113974, 40.4060918]"
Salsería II,2305,bar,"[-3.7113507, 40.4058987]"
Telepizza,2302,fast_food,"[-3.7128005, 40.4087054]"
Bogart,2304,pub,"[-3.5395262, 40.4257338]"
Las Palmeras,2301,restaurant,"[-3.5395755, 40.4259462]"
New Moon,2305,bar,"[-3.5395922, 40.4260104]"
Shannon,2304,pub,"[-3.5395396, 40.4257866]"
Go! Sushing,2302,fast_food,"[-3.5395557, 40.4258567]"
JH I,2305,bar,"[-3.5400475, 40.4276327]"
Queen's Guernica,2304,pub,"[-3.5391675, 40.4255582]"
Telepizza,2302,fast_food,"[-3.5401585, 40.4279429]"
The Kerry Café,2305,bar,"[-3.54205, 40.426455]"
Sidney,2305,bar,"[-3.6119759, 40.3721055]"
Peggy Sue's,2301,restaurant,"[-3.6007266, 40.3676021]"
Marotte,2303,cafe,"[-3.5999449, 40.3666575]"
Cervecería La Sureña,2305,bar,"[-3.5983556, 40.3710143]"
Maraca,2305,bar,"[-3.7063743, 40.4225774]"
La Taberna de mi Abuelo,2304,pub,"[-3.7049121, 40.4019449]"
El Viejo Pastor,2301,restaurant,"[-4.0062746, 40.6173929]"
Stroganov,2301,restaurant,"[-4.0077869, 40.6200787]"
Restaurante El Ancla,2301,restaurant,"[-4.0187542, 40.6354738]"
Sigue Soñando,2301,restaurant,"[-3.9918245, 40.6438991]"
Merendero Entrevías Casa Isidro,2301,restaurant,"[-4.0141138, 40.626263]"
Kandrak,2301,restaurant,"[-3.9994987, 40.6386034]"
El Castillo,2301,restaurant,"[-4.0128301, 40.6311074]"
Frontera,2301,restaurant,"[-4.010526, 40.6166874]"
Mesón Restaurante Victoria,2301,restaurant,"[-4.0040473, 40.6282985]"
Kioto,2301,restaurant,"[-4.017657, 40.636114]"
La Vaquería,2301,restaurant,"[-3.9931775, 40.6447319]"
Spices Cave,2301,restaurant,"[-3.6469963, 40.3998387]"
Cafetería Niasca,2303,cafe,"[-3.6713333, 40.4046411]"
Solera,2301,restaurant,"[-3.897819, 40.5160596]"
Gambrinus,2301,restaurant,"[-3.8974917, 40.5159066]"
Sagasti,2301,restaurant,"[-3.8979397, 40.5161391]"
KFC,2302,fast_food,"[-3.8983061, 40.5161137]"
3 Hermanos,2305,bar,"[-3.8699169, 40.3218985]"
Bar Marivi,2305,bar,"[-3.8689492, 40.3217134]"
Flanker GastroBar,2301,restaurant,"[-3.88059, 40.49419]"
MoGa,2301,restaurant,"[-3.8764138, 40.4927427]"
El Jamoncito,2301,restaurant,"[-3.87595, 40.4896]"
Mesón el Ocho,2301,restaurant,"[-3.8908454, 40.5227672]"
La Bodeguita del Pardo,2301,restaurant,"[-3.89881, 40.5645991]"
Casa Luis,2301,restaurant,"[-3.876383, 40.493615]"
El Tomate de Las Rozas,2301,restaurant,"[-3.8922076, 40.5059104]"
Calleja,2301,restaurant,"[-3.8857811, 40.5248082]"
La Alternativa,2301,restaurant,"[-3.8743917, 40.489247]"
El Club de la Hípica,2301,restaurant,"[-3.902599, 40.543358]"
La Chalota,2301,restaurant,"[-3.876413, 40.492615]"
Pasiones Argentinas,2301,restaurant,"[-3.8906283, 40.5048376]"
The lobby cafe,2301,restaurant,"[-3.90036, 40.51902]"
La Taberna de Regiones,2301,restaurant,"[-3.87578, 40.4924]"
Coyoacan,2301,restaurant,"[-3.898482, 40.5185447]"
La Nines,2301,restaurant,"[-3.867675, 40.483437]"
La Vaca Argentina,2301,restaurant,"[-3.8677345, 40.4930899]"
El Montecillo,2301,restaurant,"[-3.8763475, 40.4938329]"
La Bodega de Európolis,2301,restaurant,"[-3.8872259, 40.4985303]"
Venta Arias,2301,restaurant,"[-4.0032461, 40.788178]"
El Chivo,2301,restaurant,"[-4.0550473, 40.7417221]"
Los Frutales,2301,restaurant,"[-4.0695816, 40.7500728]"
A Tavola di Canela,2301,restaurant,"[-4.0565372, 40.7409464]"
Casa Gómez,2301,restaurant,"[-4.0666891, 40.7376132]"
Helio,2301,restaurant,"[-4.0666768, 40.7380317]"
Los Sarmientos,2301,restaurant,"[-4.070898, 40.729787]"
El Pajar de Teodoro,2301,restaurant,"[-4.058376, 40.741295]"
La Maya,2301,restaurant,"[-4.0568113, 40.7411153]"
Döner King,2302,fast_food,"[-3.7047487, 40.4330306]"
La Bella Anna,2301,restaurant,"[-3.703334, 40.5035107]"
Fa Comida Asia Express,2301,restaurant,"[-3.715119, 40.4695079]"
Lutìn,2301,restaurant,"[-3.931897, 40.6985774]"
El Gallo,2301,restaurant,"[-3.932234, 40.697549]"
El Abuelo Manolo,2301,restaurant,"[-3.920387, 40.717182]"
Merendero La Casita,2301,restaurant,"[-3.901233, 40.714635]"
Azaya,2301,restaurant,"[-3.953582, 40.728425]"
Mirador de la Sierra,2301,restaurant,"[-3.9547898, 40.7317387]"
Don Astuto,2301,restaurant,"[-3.9464259, 40.73483]"
El Espliego,2301,restaurant,"[-3.945467, 40.736096]"
OK Corral,2304,pub,"[-4.0548931, 40.7415287]"
Al lío,2305,bar,"[-4.0549021, 40.7417758]"
Pasto,2301,restaurant,"[-3.6979373, 40.4138307]"
Indian Spice,2301,restaurant,"[-3.6991697, 40.4151932]"
Cervecería Murillo,2304,pub,"[-3.6992841, 40.4598967]"
A Veira Do Mar,2304,pub,"[-3.7037935, 40.4569789]"
Casa Rica,2304,pub,"[-3.7035658, 40.4568165]"
Brasiliana,2303,cafe,"[-3.703247, 40.4569021]"
Bar El Chicharrón,2304,pub,"[-3.7042384, 40.4570569]"
Los Fogones de Parla,2301,restaurant,"[-3.7522455, 40.2374975]"
,2303,cafe,"[-3.7663351, 40.2231612]"
El Fogón de los Arrieros,2301,restaurant,"[-3.9660449, 40.6777145]"
Roma,2301,restaurant,"[-3.970057, 40.681126]"
El Asador del Duque,2301,restaurant,"[-3.9675971, 40.6779275]"
Taberna la Cita,2301,restaurant,"[-3.970991, 40.6802304]"
El Chuletón,2301,restaurant,"[-3.9689288, 40.6806472]"
Barri's,2305,bar,"[-3.9678305, 40.6803513]"
Restaurante Hotel El Corzo,2301,restaurant,"[-4.001824, 40.784177]"
Pasadoiro,2301,restaurant,"[-4.0031046, 40.7883244]"
El Chaflan,2301,restaurant,"[-3.6743262, 40.4669664]"
Bar la Parroquia,2305,bar,"[-3.7655803, 40.8138302]"
Bustos,2301,restaurant,"[-3.6699715, 40.4018867]"
Las Hurdes,2301,restaurant,"[-3.6737502, 40.4020718]"
